ID,Tank Failure Pressure (bar),Liquid Ratio,Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
7225.0,5.32,0.51,2.62,9.6,1.38,0.81,0.61,530.41,314.4,16.0,15.0,3.0,0.8,4.0,subcooled,37.9,-1.0,152.0,17.0,2.0,17.25,8.5,0.4,0.15560824
7226.0,5.07,0.51,2.59,9.6,1.38,0.82,0.6,531.5,314.25,16.0,15.0,3.0,0.78,4.0,subcooled,37.9,-1.0,152.0,18.0,2.0,17.25,8.5,1.7,0.14037052
7227.0,5.17,0.51,2.61,9.58,1.41,0.79,0.6,530.69,314.16,16.0,15.0,3.0,0.82,4.0,subcooled,37.9,-1.0,152.0,19.0,3.0,17.7,-6.35,-0.9,0.12474243
7228.0,5.24,0.51,2.61,9.6,1.4,0.78,0.61,532.93,314.89,16.0,15.0,3.0,0.81,4.0,subcooled,37.9,-1.0,152.0,20.0,3.0,17.7,-6.35,0.4,0.12527956
7229.0,5.23,0.51,2.58,9.62,1.4,0.82,0.62,530.56,314.73,16.0,15.0,3.0,0.81,4.0,subcooled,37.9,-1.0,152.0,21.0,3.0,17.7,-6.35,1.7,0.12369934
7230.0,5.31,0.52,2.6,9.61,1.39,0.82,0.6,532.35,314.51,16.0,15.0,3.0,0.82,4.0,subcooled,37.9,-1.0,152.0,22.0,4.0,17.7,-6.1,2.0,0.11312292
7231.0,5.36,0.51,2.59,9.6,1.4,0.81,0.61,532.43,314.41,16.0,15.0,3.0,0.79,4.0,subcooled,37.9,-1.0,152.0,23.0,4.0,17.7,1.2,2.0,0.15274885
7232.0,5.32,0.51,2.58,9.59,1.41,0.8,0.62,532.85,315.05,16.0,15.0,3.0,0.8,4.0,subcooled,37.9,-1.0,152.0,24.0,4.0,17.7,8.5,2.0,0.085085586
7233.0,5.22,0.51,2.62,9.58,1.39,0.8,0.61,532.74,314.81,16.0,15.0,3.0,0.82,4.0,subcooled,37.9,-1.0,152.0,25.0,5.0,17.7,8.75,-0.9,0.077983372
7234.0,5.38,0.51,2.61,9.59,1.39,0.78,0.62,532.3,315.67,16.0,15.0,3.0,0.81,4.0,subcooled,37.9,-1.0,152.0,26.0,5.0,17.7,8.75,0.4,0.078158572
7235.0,5.2,0.51,2.61,9.61,1.4,0.78,0.6,532.77,314.31,16.0,15.0,3.0,0.8,4.0,subcooled,37.9,-1.0,152.0,27.0,5.0,17.7,8.75,1.7,0.079490833
7236.0,37.95,0.77,1.4,4.18,1.61,1.61,0.38,360.36,323.55,14.0,7.0,12.0,1.8,21.0,subcooled,42.5,-42.0,96.7,1.0,1.0,16.55,2.1,-1.6,0.080187783
7237.0,37.91,0.77,1.41,4.21,1.62,1.61,0.39,361.2,323.73,14.0,7.0,12.0,1.82,21.0,subcooled,42.5,-42.0,96.7,2.0,1.0,16.55,2.1,4.2,0.077977791
7238.0,37.9,0.77,1.38,4.21,1.61,1.59,0.4,358.34,323.1,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,3.0,1.0,16.55,2.1,10.0,0.058442589
7239.0,37.74,0.77,1.4,4.21,1.62,1.59,0.4,358.85,323.03,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,4.0,1.0,16.55,5.4,-1.6,0.035032339
7240.0,37.88,0.78,1.4,4.18,1.59,1.6,0.38,360.5,323.17,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,5.0,1.0,16.55,5.4,4.2,0.034209825
7241.0,38.03,0.77,1.41,4.2,1.6,1.6,0.4,360.39,323.49,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,6.0,1.0,16.55,5.4,10.0,0.035426907
7242.0,38.16,0.77,1.4,4.18,1.6,1.61,0.41,360.64,322.72,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,7.0,1.0,16.55,8.7,-1.6,0.039030571
7243.0,37.7,0.77,1.39,4.21,1.62,1.62,0.4,359.75,323.23,14.0,7.0,12.0,1.8,21.0,subcooled,42.5,-42.0,96.7,8.0,1.0,16.55,8.7,4.2,0.038733002
7244.0,37.79,0.77,1.4,4.19,1.59,1.61,0.4,358.55,323.17,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,9.0,1.0,16.55,8.7,10.0,0.049292676
7245.0,37.93,0.77,1.38,4.2,1.58,1.58,0.39,360.56,323.0,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,10.0,2.0,14.65,2.1,-1.6,0.37218267
7246.0,37.86,0.77,1.41,4.2,1.58,1.61,0.39,358.3,323.12,14.0,7.0,12.0,1.82,21.0,subcooled,42.5,-42.0,96.7,11.0,2.0,14.65,2.1,4.2,0.32348144
7247.0,38.03,0.77,1.39,4.2,1.61,1.59,0.41,358.93,322.71,14.0,7.0,12.0,1.82,21.0,subcooled,42.5,-42.0,96.7,12.0,2.0,14.65,2.1,10.0,0.19212316
7248.0,38.15,0.77,1.4,4.21,1.6,1.6,0.4,358.87,323.07,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,13.0,2.0,14.65,5.4,-1.6,0.39809191
7249.0,38.02,0.77,1.39,4.2,1.6,1.61,0.4,360.39,322.79,14.0,7.0,12.0,1.78,21.0,subcooled,42.5,-42.0,96.7,14.0,2.0,14.65,5.4,4.2,0.36374161
7250.0,37.89,0.77,1.42,4.19,1.58,1.58,0.4,360.31,323.13,14.0,7.0,12.0,1.8,21.0,subcooled,42.5,-42.0,96.7,15.0,2.0,14.65,5.4,10.0,0.20956032
7251.0,38.05,0.77,1.39,4.21,1.6,1.58,0.42,360.23,323.86,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,16.0,2.0,14.65,8.7,-1.6,0.33327231
7252.0,37.82,0.77,1.4,4.21,1.6,1.62,0.39,360.08,322.84,14.0,7.0,12.0,1.78,21.0,subcooled,42.5,-42.0,96.7,17.0,2.0,14.65,8.7,4.2,0.31423503
7253.0,37.88,0.77,1.41,4.19,1.62,1.58,0.39,359.27,322.94,14.0,7.0,12.0,1.82,21.0,subcooled,42.5,-42.0,96.7,18.0,2.0,14.65,8.7,10.0,0.17433232
7254.0,37.87,0.77,1.39,4.21,1.6,1.58,0.39,360.25,322.89,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,19.0,3.0,15.6,1.85,-1.6,0.23684067
7255.0,37.78,0.77,1.39,4.2,1.59,1.58,0.4,359.31,323.32,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,20.0,3.0,15.6,1.85,4.2,0.21589321
7256.0,37.93,0.77,1.41,4.2,1.61,1.59,0.42,359.5,323.6,14.0,7.0,12.0,1.82,21.0,subcooled,42.5,-42.0,96.7,21.0,3.0,15.6,1.85,10.0,0.1234646
7257.0,37.99,0.77,1.4,4.19,1.59,1.61,0.39,359.59,323.03,14.0,7.0,12.0,1.78,21.0,subcooled,42.5,-42.0,96.7,22.0,4.0,15.6,2.1,10.3,0.096121036
7258.0,37.91,0.77,1.42,4.18,1.6,1.59,0.42,358.55,323.48,14.0,7.0,12.0,1.78,21.0,subcooled,42.5,-42.0,96.7,23.0,4.0,15.6,5.4,10.3,0.079548433
7259.0,37.72,0.77,1.4,4.18,1.58,1.6,0.39,359.99,323.07,14.0,7.0,12.0,1.81,21.0,subcooled,42.5,-42.0,96.7,24.0,4.0,15.6,8.7,10.3,0.078746945
7260.0,37.98,0.77,1.39,4.2,1.62,1.59,0.4,359.43,323.32,14.0,7.0,12.0,1.8,21.0,subcooled,42.5,-42.0,96.7,25.0,5.0,15.6,8.95,-1.6,0.11663459
7261.0,37.81,0.77,1.4,4.22,1.6,1.61,0.4,359.9,323.2,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,26.0,5.0,15.6,8.95,4.2,0.1135781
7262.0,37.77,0.77,1.38,4.21,1.61,1.59,0.38,359.46,322.86,14.0,7.0,12.0,1.79,21.0,subcooled,42.5,-42.0,96.7,27.0,5.0,15.6,8.95,10.0,0.076323085
7263.0,6.53,0.82,2.41,3.99,2.21,1.59,0.42,292.03,301.45,16.0,6.0,9.0,1.41,25.0,superheated,42.5,-42.0,96.7,1.0,1.0,18.65,4.6,-1.6,0.05960834
7264.0,6.51,0.82,2.39,4.0,2.22,1.61,0.4,293.15,301.0,16.0,6.0,9.0,1.38,25.0,superheated,42.5,-42.0,96.7,2.0,1.0,18.65,4.6,2.7,0.058205646
7265.0,6.32,0.82,2.4,4.0,2.19,1.58,0.42,293.17,300.82,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,3.0,1.0,18.65,4.6,7.0,0.053557988
7266.0,6.33,0.82,2.41,4.0,2.22,1.61,0.4,293.24,300.82,16.0,6.0,9.0,1.42,25.0,superheated,42.5,-42.0,96.7,4.0,1.0,18.65,7.4,-1.6,0.036057513
7267.0,6.34,0.82,2.41,3.99,2.2,1.59,0.38,292.95,300.87,16.0,6.0,9.0,1.38,25.0,superheated,42.5,-42.0,96.7,5.0,1.0,18.65,7.4,2.7,0.033688597
7268.0,6.58,0.82,2.39,3.99,2.2,1.59,0.4,292.7,300.49,16.0,6.0,9.0,1.42,25.0,superheated,42.5,-42.0,96.7,6.0,1.0,18.65,7.4,7.0,0.029965125
7269.0,6.28,0.82,2.4,4.0,2.18,1.62,0.4,292.64,300.83,16.0,6.0,9.0,1.38,25.0,superheated,42.5,-42.0,96.7,7.0,1.0,18.65,10.2,-1.6,0.02818612
7270.0,6.3,0.82,2.4,4.01,2.21,1.6,0.38,292.59,300.87,16.0,6.0,9.0,1.42,25.0,superheated,42.5,-42.0,96.7,8.0,1.0,18.65,10.2,2.7,0.028354242
7271.0,6.38,0.82,2.41,4.01,2.19,1.59,0.4,292.22,301.14,16.0,6.0,9.0,1.38,25.0,superheated,42.5,-42.0,96.7,9.0,1.0,18.65,10.2,7.0,0.044124033
7272.0,6.41,0.82,2.39,3.99,2.2,1.62,0.41,292.57,301.26,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,10.0,2.0,17.15,4.6,-1.6,0.20191701
7273.0,6.37,0.82,2.39,3.99,2.21,1.58,0.41,293.58,300.15,16.0,6.0,9.0,1.41,25.0,superheated,42.5,-42.0,96.7,11.0,2.0,17.15,4.6,2.7,0.18998761
7274.0,6.31,0.82,2.4,4.02,2.18,1.59,0.42,292.15,301.45,16.0,6.0,9.0,1.39,25.0,superheated,42.5,-42.0,96.7,12.0,2.0,17.15,4.6,7.0,0.11800824
7275.0,6.42,0.82,2.38,3.99,2.19,1.59,0.42,291.94,300.93,16.0,6.0,9.0,1.42,25.0,superheated,42.5,-42.0,96.7,13.0,2.0,17.15,7.4,-1.6,0.22596855
7276.0,6.38,0.82,2.39,3.99,2.19,1.6,0.41,293.73,300.53,16.0,6.0,9.0,1.41,25.0,superheated,42.5,-42.0,96.7,14.0,2.0,17.15,7.4,2.7,0.21775532
7277.0,6.32,0.82,2.39,3.99,2.21,1.6,0.39,291.78,300.86,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,15.0,2.0,17.15,7.4,7.0,0.13216333
7278.0,6.29,0.82,2.41,3.99,2.2,1.6,0.39,291.61,300.94,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,16.0,2.0,17.15,10.2,-1.6,0.19147518
7279.0,6.26,0.82,2.41,4.02,2.21,1.61,0.39,292.5,300.57,16.0,6.0,9.0,1.38,25.0,superheated,42.5,-42.0,96.7,17.0,2.0,17.15,10.2,2.7,0.18628652
7280.0,6.27,0.82,2.41,4.01,2.22,1.59,0.39,293.15,300.05,16.0,6.0,9.0,1.39,25.0,superheated,42.5,-42.0,96.7,18.0,2.0,17.15,10.2,7.0,0.11490352
7281.0,6.44,0.82,2.4,3.99,2.2,1.62,0.38,293.14,300.77,16.0,6.0,9.0,1.41,25.0,superheated,42.5,-42.0,96.7,19.0,3.0,17.9,4.35,-1.6,0.15171076
7282.0,6.44,0.82,2.39,4.01,2.2,1.61,0.38,293.39,300.65,16.0,6.0,9.0,1.41,25.0,superheated,42.5,-42.0,96.7,20.0,3.0,17.9,4.35,2.7,0.14442718
7283.0,6.42,0.82,2.41,4.0,2.21,1.61,0.41,293.04,300.9,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,21.0,3.0,17.9,4.35,7.0,0.09261708
7284.0,6.42,0.82,2.4,3.98,2.22,1.59,0.38,291.29,301.6,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,22.0,4.0,17.9,4.6,7.3,0.07250905
7285.0,6.36,0.82,2.41,3.99,2.21,1.61,0.39,293.15,300.32,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,23.0,4.0,17.9,7.4,7.3,0.064990342
7286.0,6.38,0.82,2.39,4.01,2.2,1.58,0.41,292.09,301.12,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,24.0,4.0,17.9,10.2,7.3,0.06241037
7287.0,6.49,0.82,2.39,4.01,2.2,1.62,0.4,292.37,300.54,16.0,6.0,9.0,1.4,25.0,superheated,42.5,-42.0,96.7,25.0,5.0,17.9,10.45,-1.6,0.079040386
7288.0,6.51,0.82,2.39,3.98,2.19,1.59,0.42,292.79,301.05,16.0,6.0,9.0,1.38,25.0,superheated,42.5,-42.0,96.7,26.0,5.0,17.9,10.45,2.7,0.078483045
7289.0,6.47,0.82,2.4,4.0,2.2,1.58,0.41,293.02,300.49,16.0,6.0,9.0,1.39,25.0,superheated,42.5,-42.0,96.7,27.0,5.0,17.9,10.45,7.0,0.066314764
7290.0,8.83,0.36,1.21,3.19,2.2,0.38,1.42,350.72,342.99,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,1.0,1.0,21.45,2.7,-0.9,0.057607446
7291.0,8.9,0.37,1.2,3.2,2.19,0.38,1.4,351.7,343.02,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,2.0,1.0,21.45,2.7,1.4,0.057523519
7292.0,8.96,0.37,1.2,3.18,2.21,0.39,1.42,351.85,343.49,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,3.0,1.0,21.45,2.7,3.7,0.07517124
7293.0,8.76,0.36,1.2,3.22,2.19,0.41,1.39,351.62,342.79,19.0,17.0,5.0,1.8,30.0,superheated,42.5,-42.0,96.7,4.0,1.0,21.45,11.0,-0.9,0.039237503
7294.0,8.82,0.37,1.21,3.19,2.21,0.42,1.41,351.46,343.54,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,5.0,1.0,21.45,11.0,1.4,0.019463491
7295.0,8.87,0.37,1.21,3.2,2.21,0.41,1.41,351.02,342.73,19.0,17.0,5.0,1.79,30.0,superheated,42.5,-42.0,96.7,6.0,1.0,21.45,11.0,3.7,0.037833896
7296.0,8.76,0.37,1.21,3.21,2.2,0.39,1.4,351.44,342.98,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,7.0,1.0,21.45,19.3,-0.9,0.024431966
7297.0,9.01,0.36,1.21,3.18,2.22,0.41,1.41,351.29,343.1,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,8.0,1.0,21.45,19.3,1.4,0.027739268
7298.0,8.97,0.37,1.19,3.19,2.21,0.4,1.39,353.34,343.0,19.0,17.0,5.0,1.79,30.0,superheated,42.5,-42.0,96.7,9.0,1.0,21.45,19.3,3.7,0.034894049
7299.0,8.78,0.37,1.19,3.21,2.2,0.38,1.42,352.69,343.33,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,10.0,2.0,19.55,2.7,-0.9,0.22928189
7300.0,4104.21555,0.37,1.18,3.2,2.21,0.4,1.4,350.69,343.3,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,11.0,2.0,19.55,2.7,1.4,0.22778532
7301.0,8.79,0.37,1.21,3.21,2.19,0.42,1.41,351.97,343.5,19.0,17.0,5.0,1.8,30.0,superheated,42.5,-42.0,96.7,12.0,2.0,19.55,2.7,3.7,0.20907079
7302.0,8.91,0.36,1.21,3.18,2.21,0.38,1.41,350.22,342.68,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,13.0,2.0,19.55,11.0,-0.9,0.23149158
7303.0,8.97,0.36,1.21,3.2,2.2,0.41,1.38,350.01,343.85,19.0,17.0,5.0,1.79,30.0,superheated,42.5,-42.0,96.7,14.0,2.0,19.55,11.0,1.4,0.23024499
7304.0,8.94,0.36,1.22,3.19,2.21,0.38,1.38,351.72,343.49,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,15.0,2.0,19.55,11.0,3.7,0.20485741
7305.0,9.0,0.37,1.22,3.19,2.18,0.41,1.4,351.01,343.07,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,16.0,2.0,19.55,19.3,-0.9,0.16182244
7306.0,8.86,0.37,1.19,3.21,2.22,0.38,1.39,351.46,343.17,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,17.0,2.0,19.55,19.3,1.4,0.16135994
7307.0,8.86,0.37,1.2,3.21,2.2,0.38,1.42,351.84,342.58,19.0,17.0,5.0,1.8,30.0,superheated,42.5,-42.0,96.7,18.0,2.0,19.55,19.3,3.7,0.14099765
7308.0,8.93,0.37,1.18,3.18,2.2,0.41,1.41,350.03,343.27,19.0,17.0,5.0,1.79,30.0,superheated,42.5,-42.0,96.7,19.0,3.0,20.5,2.45,-0.9,0.15246458
7309.0,9.0,0.37,1.2,3.2,2.18,0.41,1.4,350.87,341.98,19.0,17.0,5.0,1.78,30.0,superheated,42.5,-42.0,96.7,20.0,3.0,20.5,2.45,1.4,0.15173487
7310.0,8.91,0.37,1.21,3.2,2.19,0.4,1.41,350.99,343.29,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,21.0,3.0,20.5,2.45,3.7,0.13683508
7311.0,8.74,0.37,1.21,3.21,2.2,0.41,1.4,352.0,343.42,19.0,17.0,5.0,1.82,30.0,superheated,42.5,-42.0,96.7,22.0,4.0,20.5,2.7,4.0,0.12113402
7312.0,8.86,0.37,1.21,3.18,2.21,0.4,1.41,351.97,343.83,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,23.0,4.0,20.5,11.0,4.0,0.10100582
7313.0,8.91,0.37,1.21,3.19,2.2,0.39,1.4,350.68,343.13,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,24.0,4.0,20.5,19.3,4.0,0.075242653
7314.0,8.92,0.37,1.19,3.22,2.2,0.4,1.42,351.98,343.08,19.0,17.0,5.0,1.8,30.0,superheated,42.5,-42.0,96.7,25.0,5.0,20.5,19.55,-0.9,0.054991808
7315.0,8.93,0.37,1.19,3.2,2.18,0.39,1.39,352.44,343.63,19.0,17.0,5.0,1.81,30.0,superheated,42.5,-42.0,96.7,26.0,5.0,20.5,19.55,1.4,0.05485183
7316.0,8.84,0.37,1.21,3.19,2.18,0.4,1.41,351.46,342.7,19.0,17.0,5.0,1.79,30.0,superheated,42.5,-42.0,96.7,27.0,5.0,20.5,19.55,3.7,0.065083712
7317.0,11.19,0.72,0.99,6.42,1.39,1.4,0.4,428.49,306.22,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,1.0,1.0,19.15,-1.2,-1.4,0.060927726
7318.0,11.0,0.72,1.0,6.4,1.41,1.39,0.41,429.01,306.34,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,2.0,1.0,19.15,-1.2,-0.1,0.061038319
7319.0,10.92,0.73,0.99,6.4,1.4,1.41,0.41,429.29,307.19,18.0,4.0,3.0,0.62,2.0,superheated,42.5,-42.0,96.7,3.0,1.0,19.15,-1.2,1.2,0.098126136
7320.0,10.98,0.72,1.0,6.41,1.39,1.39,0.41,427.88,306.49,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,4.0,1.0,19.15,0.6,-1.4,0.088165686
7321.0,10.77,0.72,1.0,6.39,1.42,1.41,0.39,429.45,306.4,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,5.0,1.0,19.15,0.6,-0.1,0.090732433
7322.0,10.82,0.73,1.01,6.39,1.41,1.4,0.38,429.25,306.11,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,6.0,1.0,19.15,0.6,1.2,0.057748467
7323.0,10.83,0.72,1.01,6.38,1.4,1.41,0.38,430.19,306.09,18.0,4.0,3.0,0.62,2.0,superheated,42.5,-42.0,96.7,7.0,1.0,19.15,2.4,-1.4,0.057827484
7324.0,10.88,0.72,1.0,6.4,1.41,1.42,0.39,429.4,306.53,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,8.0,1.0,19.15,2.4,-0.1,0.057777371
7325.0,10.89,0.72,1.01,6.4,1.39,1.41,0.39,428.14,306.83,18.0,4.0,3.0,0.61,2.0,superheated,42.5,-42.0,96.7,9.0,1.0,19.15,2.4,1.2,0.096288182
7326.0,10.89,0.72,1.0,6.38,1.39,1.4,0.4,429.05,306.72,18.0,4.0,3.0,0.61,2.0,superheated,42.5,-42.0,96.7,10.0,2.0,18.45,-1.2,-1.4,0.28604433
7327.0,10.76,0.72,1.01,6.39,1.39,1.38,0.4,429.03,306.58,18.0,4.0,3.0,0.59,2.0,superheated,42.5,-42.0,96.7,11.0,2.0,18.45,-1.2,-0.1,0.28519794
7328.0,10.84,0.72,1.01,6.38,1.41,1.39,0.42,428.37,306.47,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,12.0,2.0,18.45,-1.2,1.2,0.25978038
7329.0,10.76,0.72,1.01,6.4,1.38,1.41,0.39,429.67,306.42,18.0,4.0,3.0,0.59,2.0,superheated,42.5,-42.0,96.7,13.0,2.0,18.45,0.6,-1.4,0.32547694
7330.0,10.78,0.72,1.01,6.39,1.39,1.39,0.38,429.61,306.77,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,14.0,2.0,18.45,0.6,-0.1,0.32444689
7331.0,11.0,0.72,0.99,6.38,1.39,1.41,0.4,429.09,306.29,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,15.0,2.0,18.45,0.6,1.2,0.28814691
7332.0,10.99,0.72,1.0,6.4,1.39,1.4,0.39,430.61,306.98,18.0,4.0,3.0,0.62,2.0,superheated,42.5,-42.0,96.7,16.0,2.0,18.45,2.4,-1.4,0.28433096
7333.0,10.94,0.72,1.01,6.4,1.38,1.4,0.4,427.63,306.55,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,17.0,2.0,18.45,2.4,-0.1,0.28355581
7334.0,10.75,0.72,1.0,6.42,1.38,1.39,0.42,431.48,306.81,18.0,4.0,3.0,0.62,2.0,superheated,42.5,-42.0,96.7,18.0,2.0,18.45,2.4,1.2,0.25769034
7335.0,10.88,0.72,1.0,6.39,1.41,1.41,0.38,429.11,306.77,18.0,4.0,3.0,0.61,2.0,superheated,42.5,-42.0,96.7,19.0,3.0,18.8,-1.45,-1.4,0.16646482
7336.0,10.75,0.73,1.02,6.4,1.4,1.38,0.38,428.51,305.95,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,20.0,3.0,18.8,-1.45,-0.1,0.16609648
7337.0,11.16,0.72,1.01,6.39,1.42,1.39,0.4,428.31,306.09,18.0,4.0,3.0,0.61,2.0,superheated,42.5,-42.0,96.7,21.0,3.0,18.8,-1.45,1.2,0.16154599
7338.0,10.9,0.72,0.98,6.38,1.41,1.39,0.4,428.71,306.29,18.0,4.0,3.0,0.59,2.0,superheated,42.5,-42.0,96.7,22.0,4.0,18.8,-1.2,1.5,0.15773246
7339.0,10.86,0.72,0.99,6.4,1.39,1.41,0.39,429.07,306.95,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,23.0,4.0,18.8,0.6,1.5,0.16011512
7340.0,10.82,0.72,1.01,6.39,1.39,1.38,0.38,428.0,306.61,18.0,4.0,3.0,0.61,2.0,superheated,42.5,-42.0,96.7,24.0,4.0,18.8,2.4,1.5,0.15545757
7341.0,10.86,0.72,0.99,6.39,1.41,1.42,0.4,428.94,307.19,18.0,4.0,3.0,0.61,2.0,superheated,42.5,-42.0,96.7,25.0,5.0,18.8,2.65,-1.4,0.15897089
7342.0,11.17,0.72,1.01,6.4,1.4,1.38,0.39,430.37,306.29,18.0,4.0,3.0,0.6,2.0,superheated,42.5,-42.0,96.7,26.0,5.0,18.8,2.65,-0.1,0.15865581
7343.0,11.01,0.72,1.0,6.41,1.4,1.4,0.4,428.83,306.51,18.0,4.0,3.0,0.62,2.0,superheated,42.5,-42.0,96.7,27.0,5.0,18.8,2.65,1.2,0.15549383
7344.0,36.33,0.53,1.2,9.19,0.61,1.79,0.2,366.24,304.04,15.0,10.0,7.0,2.61,13.0,subcooled,42.5,-42.0,96.7,1.0,1.0,18.25,-1.4,-1.7,0.091807917
7345.0,36.18,0.52,1.21,9.2,0.61,1.79,0.18,366.43,304.74,15.0,10.0,7.0,2.59,13.0,subcooled,42.5,-42.0,96.7,2.0,1.0,18.25,-1.4,1.6,0.09214779
7346.0,36.18,0.53,1.18,9.2,0.62,1.79,0.21,367.6,303.6,15.0,10.0,7.0,2.6,13.0,subcooled,42.5,-42.0,96.7,3.0,1.0,18.25,-1.4,4.9,0.11972291
7347.0,36.23,0.52,1.19,9.19,0.6,1.8,0.19,366.82,304.0,15.0,10.0,7.0,2.61,13.0,subcooled,42.5,-42.0,96.7,4.0,1.0,18.25,3.4,-1.7,0.037819427
7348.0,36.25,0.52,1.2,9.19,0.61,1.78,0.18,367.31,303.21,15.0,10.0,7.0,2.6,13.0,subcooled,42.5,-42.0,96.7,5.0,1.0,18.25,3.4,1.6,0.058395904
7349.0,36.32,0.52,1.22,9.21,0.59,1.79,0.19,365.26,304.18,15.0,10.0,7.0,2.59,13.0,subcooled,42.5,-42.0,96.7,6.0,1.0,18.25,3.4,4.9,0.043863595
7350.0,36.17,0.53,1.21,9.2,0.61,1.82,0.2,367.8,303.03,15.0,10.0,7.0,2.62,13.0,subcooled,42.5,-42.0,96.7,7.0,1.0,18.25,8.2,-1.7,0.037170596
7351.0,36.23,0.52,1.21,9.2,0.6,1.79,0.21,366.92,303.41,15.0,10.0,7.0,2.58,13.0,subcooled,42.5,-42.0,96.7,8.0,1.0,18.25,8.2,1.6,0.033557083
7352.0,36.15,0.52,1.2,9.19,0.61,1.81,0.18,367.73,303.71,15.0,10.0,7.0,2.62,13.0,subcooled,42.5,-42.0,96.7,9.0,1.0,18.25,8.2,4.9,0.056462489
7353.0,36.1,0.53,1.18,9.21,0.59,1.8,0.2,368.32,303.24,15.0,10.0,7.0,2.59,13.0,subcooled,42.5,-42.0,96.7,10.0,2.0,15.55,-1.4,-1.7,0.50296533
7354.0,36.3,0.53,1.18,9.19,0.59,1.8,0.19,367.83,303.73,15.0,10.0,7.0,2.6,13.0,subcooled,42.5,-42.0,96.7,11.0,2.0,15.55,-1.4,1.6,0.49882686
7355.0,36.19,0.53,1.18,9.19,0.6,1.8,0.19,366.22,303.93,15.0,10.0,7.0,2.61,13.0,subcooled,42.5,-42.0,96.7,12.0,2.0,15.55,-1.4,4.9,0.40309387
